film_id,n_rentals,n_different_customer,r_month,r_year,language_id,rental_duration,rental_rate,length,rating,special_features,category_id
421,5,5,08,2005,1,7,4.99,78,PG-13,"Trailers,Commentaries,Behind the Scenes",9
431,1,1,06,2005,1,3,2.99,176,G,"Trailers,Commentaries,Deleted Scenes",9
431,4,4,07,2005,1,3,2.99,176,G,"Trailers,Commentaries,Deleted Scenes",9
431,3,3,08,2005,1,3,2.99,176,G,"Trailers,Commentaries,Deleted Scenes",9
435,1,1,05,2005,1,6,4.99,181,PG-13,"Behind the Scenes",9
435,2,2,06,2005,1,6,4.99,181,PG-13,"Behind the Scenes",9
435,3,3,07,2005,1,6,4.99,181,PG-13,"Behind the Scenes",9
435,3,3,08,2005,1,6,4.99,181,PG-13,"Behind the Scenes",9
440,1,1,05,2005,1,6,0.99,105,G,"Deleted Scenes,Behind the Scenes",9
440,2,2,06,2005,1,6,0.99,105,G,"Deleted Scenes,Behind the Scenes",9
440,4,4,07,2005,1,6,0.99,105,G,"Deleted Scenes,Behind the Scenes",9
440,5,5,08,2005,1,6,0.99,105,G,"Deleted Scenes,Behind the Scenes",9
440,1,1,02,2006,1,6,0.99,105,G,"Deleted Scenes,Behind the Scenes",9
452,2,2,05,2005,1,4,0.99,122,R,"Commentaries,Behind the Scenes",9
452,2,2,06,2005,1,4,0.99,122,R,"Commentaries,Behind the Scenes",9
452,5,5,07,2005,1,4,0.99,122,R,"Commentaries,Behind the Scenes",9
452,6,6,08,2005,1,4,0.99,122,R,"Commentaries,Behind the Scenes",9
455,2,2,06,2005,1,7,4.99,103,NC-17,"Deleted Scenes",9
455,7,7,07,2005,1,7,4.99,103,NC-17,"Deleted Scenes",9
455,5,5,08,2005,1,7,4.99,103,NC-17,"Deleted Scenes",9
459,3,3,07,2005,1,4,4.99,74,NC-17,"Trailers,Commentaries",9
459,2,2,08,2005,1,4,4.99,74,NC-17,"Trailers,Commentaries",9
460,3,2,06,2005,1,3,4.99,178,PG-13,"Trailers,Deleted Scenes,Behind the Scenes",9
460,13,13,07,2005,1,3,4.99,178,PG-13,"Trailers,Deleted Scenes,Behind the Scenes",9
460,10,10,08,2005,1,3,4.99,178,PG-13,"Trailers,Deleted Scenes,Behind the Scenes",9
467,1,1,05,2005,1,6,0.99,181,G,"Deleted Scenes",9
467,1,1,06,2005,1,6,0.99,181,G,"Deleted Scenes",9
467,8,7,07,2005,1,6,0.99,181,G,"Deleted Scenes",9
467,9,9,08,2005,1,6,0.99,181,G,"Deleted Scenes",9
467,1,1,02,2006,1,6,0.99,181,G,"Deleted Scenes",9
486,1,1,05,2005,1,7,4.99,59,R,"Trailers,Commentaries,Behind the Scenes",9
486,3,3,06,2005,1,7,4.99,59,R,"Trailers,Commentaries,Behind the Scenes",9
486,9,8,07,2005,1,7,4.99,59,R,"Trailers,Commentaries,Behind the Scenes",9
486,7,6,08,2005,1,7,4.99,59,R,"Trailers,Commentaries,Behind the Scenes",9
493,2,2,05,2005,1,5,0.99,92,R,"Trailers,Commentaries",9
493,3,3,06,2005,1,5,0.99,92,R,"Trailers,Commentaries",9
493,6,6,07,2005,1,5,0.99,92,R,"Trailers,Commentaries",9
493,3,3,08,2005,1,5,0.99,92,R,"Trailers,Commentaries",9
500,1,1,05,2005,1,5,4.99,163,PG-13,"Trailers,Commentaries,Behind the Scenes",9
500,2,2,06,2005,1,5,4.99,163,PG-13,"Trailers,Commentaries,Behind the Scenes",9
500,7,7,07,2005,1,5,4.99,163,PG-13,"Trailers,Commentaries,Behind the Scenes",9
500,12,12,08,2005,1,5,4.99,163,PG-13,"Trailers,Commentaries,Behind the Scenes",9
531,1,1,05,2005,1,3,0.99,137,R,"Trailers,Commentaries",9
531,3,3,06,2005,1,3,0.99,137,R,"Trailers,Commentaries",9
531,14,13,07,2005,1,3,0.99,137,R,"Trailers,Commentaries",9
531,9,9,08,2005,1,3,0.99,137,R,"Trailers,Commentaries",9
533,2,2,05,2005,1,4,2.99,98,PG-13,"Deleted Scenes",9
533,2,2,06,2005,1,4,2.99,98,PG-13,"Deleted Scenes",9
533,4,4,07,2005,1,4,2.99,98,PG-13,"Deleted Scenes",9
533,4,4,08,2005,1,4,2.99,98,PG-13,"Deleted Scenes",9
545,2,2,05,2005,1,4,0.99,178,PG-13,Trailers,9
545,5,5,06,2005,1,4,0.99,178,PG-13,Trailers,9
545,11,11,07,2005,1,4,0.99,178,PG-13,Trailers,9
545,7,7,08,2005,1,4,0.99,178,PG-13,Trailers,9
565,1,1,05,2005,1,6,4.99,56,PG-13,"Commentaries,Deleted Scenes,Behind the Scenes",9
565,2,2,06,2005,1,6,4.99,56,PG-13,"Commentaries,Deleted Scenes,Behind the Scenes",9
565,3,3,07,2005,1,6,4.99,56,PG-13,"Commentaries,Deleted Scenes,Behind the Scenes",9
565,3,3,08,2005,1,6,4.99,56,PG-13,"Commentaries,Deleted Scenes,Behind the Scenes",9
566,2,2,06,2005,1,6,0.99,72,R,"Trailers,Behind the Scenes",9
566,4,4,07,2005,1,6,0.99,72,R,"Trailers,Behind the Scenes",9
566,2,2,08,2005,1,6,0.99,72,R,"Trailers,Behind the Scenes",9
567,1,1,05,2005,1,3,2.99,80,G,Trailers,9
567,1,1,06,2005,1,3,2.99,80,G,Trailers,9
567,6,6,07,2005,1,3,2.99,80,G,Trailers,9
567,4,4,08,2005,1,3,2.99,80,G,Trailers,9
584,3,3,07,2005,1,6,2.99,180,PG-13,"Behind the Scenes",9
584,1,1,08,2005,1,6,2.99,180,PG-13,"Behind the Scenes",9
595,2,2,05,2005,1,7,0.99,83,PG,"Deleted Scenes,Behind the Scenes",9
595,5,5,06,2005,1,7,0.99,83,PG,"Deleted Scenes,Behind the Scenes",9
595,12,12,07,2005,1,7,0.99,83,PG,"Deleted Scenes,Behind the Scenes",9
595,10,10,08,2005,1,7,0.99,83,PG,"Deleted Scenes,Behind the Scenes",9
605,1,1,06,2005,1,7,2.99,157,PG,"Trailers,Deleted Scenes,Behind the Scenes",9
605,3,3,07,2005,1,7,2.99,157,PG,"Trailers,Deleted Scenes,Behind the Scenes",9
605,2,2,08,2005,1,7,2.99,157,PG,"Trailers,Deleted Scenes,Behind the Scenes",9
605,1,1,02,2006,1,7,2.99,157,PG,"Trailers,Deleted Scenes,Behind the Scenes",9
623,1,1,05,2005,1,4,0.99,75,PG,"Trailers,Commentaries,Deleted Scenes,Behind the Scenes",9
623,3,3,06,2005,1,4,0.99,75,PG,"Trailers,Commentaries,Deleted Scenes,Behind the Scenes",9
623,6,6,07,2005,1,4,0.99,75,PG,"Trailers,Commentaries,Deleted Scenes,Behind the Scenes",9
623,7,7,08,2005,1,4,0.99,75,PG,"Trailers,Commentaries,Deleted Scenes,Behind the Scenes",9
640,1,1,05,2005,1,5,4.99,102,R,"Commentaries,Deleted Scenes",9
640,2,2,06,2005,1,5,4.99,102,R,"Commentaries,Deleted Scenes",9
640,5,5,07,2005,1,5,4.99,102,R,"Commentaries,Deleted Scenes",9
640,3,3,08,2005,1,5,4.99,102,R,"Commentaries,Deleted Scenes",9
641,2,2,05,2005,1,4,0.99,76,PG-13,"Trailers,Commentaries",9
641,3,3,06,2005,1,4,0.99,76,PG-13,"Trailers,Commentaries",9
641,9,9,07,2005,1,4,0.99,76,PG-13,"Trailers,Commentaries",9
641,10,10,08,2005,1,4,0.99,76,PG-13,"Trailers,Commentaries",9
661,1,1,05,2005,1,5,4.99,157,PG-13,"Trailers,Deleted Scenes,Behind the Scenes",9
661,1,1,06,2005,1,5,4.99,157,PG-13,"Trailers,Deleted Scenes,Behind the Scenes",9
661,6,6,07,2005,1,5,4.99,157,PG-13,"Trailers,Deleted Scenes,Behind the Scenes",9
661,5,5,08,2005,1,5,4.99,157,PG-13,"Trailers,Deleted Scenes,Behind the Scenes",9
674,4,4,07,2005,1,3,0.99,99,PG,"Trailers,Commentaries",9
674,4,4,08,2005,1,3,0.99,99,PG,"Trailers,Commentaries",9
689,1,1,05,2005,1,5,2.99,137,PG,Commentaries,9
689,1,1,06,2005,1,5,2.99,137,PG,Commentaries,9
689,7,7,07,2005,1,5,2.99,137,PG,Commentaries,9
689,8,8,08,2005,1,5,2.99,137,PG,Commentaries,9
689,1,1,02,2006,1,5,2.99,137,PG,Commentaries,9
705,1,1,05,2005,1,4,2.99,88,R,"Commentaries,Deleted Scenes",9
705,2,2,06,2005,1,4,2.99,88,R,"Commentaries,Deleted Scenes",9
705,5,5,07,2005,1,4,2.99,88,R,"Commentaries,Deleted Scenes",9
705,5,5,08,2005,1,4,2.99,88,R,"Commentaries,Deleted Scenes",9
726,1,1,05,2005,1,7,2.99,61,PG-13,Commentaries,9
726,1,1,06,2005,1,7,2.99,61,PG-13,Commentaries,9
726,3,3,07,2005,1,7,2.99,61,PG-13,Commentaries,9
726,5,5,08,2005,1,7,2.99,61,PG-13,Commentaries,9
738,4,4,05,2005,1,3,0.99,178,PG-13,"Deleted Scenes,Behind the Scenes",9
738,6,6,06,2005,1,3,0.99,178,PG-13,"Deleted Scenes,Behind the Scenes",9
738,11,11,07,2005,1,3,0.99,178,PG-13,"Deleted Scenes,Behind the Scenes",9
738,12,12,08,2005,1,3,0.99,178,PG-13,"Deleted Scenes,Behind the Scenes",9
769,1,1,06,2005,1,5,4.99,151,PG-13,Trailers,9
769,2,2,07,2005,1,5,4.99,151,PG-13,Trailers,9
769,3,3,08,2005,1,5,4.99,151,PG-13,Trailers,9
770,3,3,05,2005,1,5,2.99,147,G,"Commentaries,Deleted Scenes,Behind the Scenes",9
770,3,3,06,2005,1,5,2.99,147,G,"Commentaries,Deleted Scenes,Behind the Scenes",9
770,4,4,07,2005,1,5,2.99,147,G,"Commentaries,Deleted Scenes,Behind the Scenes",9
770,5,5,08,2005,1,5,2.99,147,G,"Commentaries,Deleted Scenes,Behind the Scenes",9
789,6,6,06,2005,1,7,2.99,79,PG-13,"Trailers,Commentaries,Behind the Scenes",9
789,14,14,07,2005,1,7,2.99,79,PG-13,"Trailers,Commentaries,Behind the Scenes",9
789,8,8,08,2005,1,7,2.99,79,PG-13,"Trailers,Commentaries,Behind the Scenes",9
789,2,2,02,2006,1,7,2.99,79,PG-13,"Trailers,Commentaries,Behind the Scenes",9
792,3,3,05,2005,1,7,2.99,154,PG-13,Commentaries,9
792,3,3,06,2005,1,7,2.99,154,PG-13,Commentaries,9
792,6,6,07,2005,1,7,2.99,154,PG-13,Commentaries,9
792,2,2,08,2005,1,7,2.99,154,PG-13,Commentaries,9
792,1,1,02,2006,1,7,2.99,154,PG-13,Commentaries,9
821,1,1,06,2005,1,6,0.99,184,NC-17,"Trailers,Deleted Scenes",9
821,6,6,07,2005,1,6,0.99,184,NC-17,"Trailers,Deleted Scenes",9
821,5,5,08,2005,1,6,0.99,184,NC-17,"Trailers,Deleted Scenes",9
845,1,1,05,2005,1,7,4.99,48,NC-17,"Deleted Scenes,Behind the Scenes",9
845,1,1,06,2005,1,7,4.99,48,NC-17,"Deleted Scenes,Behind the Scenes",9
845,7,7,07,2005,1,7,4.99,48,NC-17,"Deleted Scenes,Behind the Scenes",9
845,11,11,08,2005,1,7,4.99,48,NC-17,"Deleted Scenes,Behind the Scenes",9
900,1,1,05,2005,1,6,2.99,136,R,"Behind the Scenes",9
900,2,2,06,2005,1,6,2.99,136,R,"Behind the Scenes",9
900,6,6,07,2005,1,6,2.99,136,R,"Behind the Scenes",9
900,5,5,08,2005,1,6,2.99,136,R,"Behind the Scenes",9
908,1,1,05,2005,1,3,4.99,110,G,"Commentaries,Behind the Scenes",9
908,3,3,06,2005,1,3,4.99,110,G,"Commentaries,Behind the Scenes",9
908,7,7,07,2005,1,3,4.99,110,G,"Commentaries,Behind the Scenes",9
908,5,5,08,2005,1,3,4.99,110,G,"Commentaries,Behind the Scenes",9
929,1,1,05,2005,1,5,4.99,128,PG-13,"Trailers,Commentaries,Behind the Scenes",9
929,1,1,06,2005,1,5,4.99,128,PG-13,"Trailers,Commentaries,Behind the Scenes",9
929,6,6,07,2005,1,5,4.99,128,PG-13,"Trailers,Commentaries,Behind the Scenes",9
929,5,5,08,2005,1,5,4.99,128,PG-13,"Trailers,Commentaries,Behind the Scenes",9
947,1,1,05,2005,1,5,0.99,59,PG-13,"Commentaries,Deleted Scenes",9
947,1,1,06,2005,1,5,0.99,59,PG-13,"Commentaries,Deleted Scenes",9
947,3,3,07,2005,1,5,0.99,59,PG-13,"Commentaries,Deleted Scenes",9
947,2,2,08,2005,1,5,0.99,59,PG-13,"Commentaries,Deleted Scenes",9
957,1,1,06,2005,1,7,4.99,80,G,"Deleted Scenes,Behind the Scenes",9
957,5,5,07,2005,1,7,4.99,80,G,"Deleted Scenes,Behind the Scenes",9
957,6,6,08,2005,1,7,4.99,80,G,"Deleted Scenes,Behind the Scenes",9
961,3,3,05,2005,1,7,4.99,161,R,Commentaries,9
961,5,5,06,2005,1,7,4.99,161,R,Commentaries,9
961,7,7,07,2005,1,7,4.99,161,R,Commentaries,9
961,8,8,08,2005,1,7,4.99,161,R,Commentaries,9
971,3,3,05,2005,1,4,4.99,109,PG-13,"Commentaries,Deleted Scenes,Behind the Scenes",9
971,4,4,06,2005,1,4,4.99,109,PG-13,"Commentaries,Deleted Scenes,Behind the Scenes",9
971,7,7,07,2005,1,4,4.99,109,PG-13,"Commentaries,Deleted Scenes,Behind the Scenes",9
971,4,4,08,2005,1,4,4.99,109,PG-13,"Commentaries,Deleted Scenes,Behind the Scenes",9
984,1,1,05,2005,1,3,2.99,126,NC-17,Commentaries,9
984,2,2,06,2005,1,3,2.99,126,NC-17,Commentaries,9
984,4,4,07,2005,1,3,2.99,126,NC-17,Commentaries,9
984,2,2,08,2005,1,3,2.99,126,NC-17,Commentaries,9
46,1,1,05,2005,1,3,4.99,108,G,"Trailers,Commentaries,Deleted Scenes,Behind the Scenes",10
46,2,2,06,2005,1,3,4.99,108,G,"Trailers,Commentaries,Deleted Scenes,Behind the Scenes",10
46,5,5,07,2005,1,3,4.99,108,G,"Trailers,Commentaries,Deleted Scenes,Behind the Scenes",10
46,3,3,08,2005,1,3,4.99,108,G,"Trailers,Commentaries,Deleted Scenes,Behind the Scenes",10
106,1,1,06,2005,1,4,2.99,61,G,Trailers,10
106,4,4,07,2005,1,4,2.99,61,G,Trailers,10
106,2,2,08,2005,1,4,2.99,61,G,Trailers,10
117,3,3,05,2005,1,6,4.99,135,NC-17,"Trailers,Deleted Scenes",10
117,3,3,06,2005,1,6,4.99,135,NC-17,"Trailers,Deleted Scenes",10
117,11,11,07,2005,1,6,4.99,135,NC-17,"Trailers,Deleted Scenes",10
117,6,6,08,2005,1,6,4.99,135,NC-17,"Trailers,Deleted Scenes",10
141,1,1,05,2005,1,6,4.99,185,PG-13,"Deleted Scenes,Behind the Scenes",10
141,2,2,06,2005,1,6,4.99,185,PG-13,"Deleted Scenes,Behind the Scenes",10
141,7,7,07,2005,1,6,4.99,185,PG-13,"Deleted Scenes,Behind the Scenes",10
141,6,6,08,2005,1,6,4.99,185,PG-13,"Deleted Scenes,Behind the Scenes",10
189,2,2,06,2005,1,3,0.99,139,NC-17,"Trailers,Deleted Scenes",10
189,5,5,07,2005,1,3,0.99,139,NC-17,"Trailers,Deleted Scenes",10
189,7,7,08,2005,1,3,0.99,139,NC-17,"Trailers,Deleted Scenes",10
189,2,2,02,2006,1,3,0.99,139,NC-17,"Trailers,Deleted Scenes",10
200,2,2,05,2005,1,7,0.99,133,PG-13,"Trailers,Commentaries,Deleted Scenes,Behind the Scenes",10
200,3,3,06,2005,1,7,0.99,133,PG-13,"Trailers,Commentaries,Deleted Scenes,Behind the Scenes",10
200,13,12,07,2005,1,7,0.99,133,PG-13,"Trailers,Commentaries,Deleted Scenes,Behind the Scenes",10
200,8,8,08,2005,1,7,0.99,133,PG-13,"Trailers,Commentaries,Deleted Scenes,Behind the Scenes",10
200,1,1,02,2006,1,7,0.99,133,PG-13,"Trailers,Commentaries,Deleted Scenes,Behind the Scenes",10
211,1,1,05,2005,1,7,4.99,165,PG-13,"Commentaries,Behind the Scenes",10
211,2,2,06,2005,1,7,4.99,165,PG-13,"Commentaries,Behind the Scenes",10
211,4,4,07,2005,1,7,4.99,165,PG-13,"Commentaries,Behind the Scenes",10
211,2,2,08,2005,1,7,4.99,165,PG-13,"Commentaries,Behind the Scenes",10
215,1,1,05,2005,1,4,4.99,57,PG,"Trailers,Deleted Scenes,Behind the Scenes",10
215,1,1,06,2005,1,4,4.99,57,PG,"Trailers,Deleted Scenes,Behind the Scenes",10
215,7,7,07,2005,1,4,4.99,57,PG,"Trailers,Deleted Scenes,Behind the Scenes",10
215,9,9,08,2005,1,4,4.99,57,PG,"Trailers,Deleted Scenes,Behind the Scenes",10
227,1,1,05,2005,1,4,4.99,88,R,"Commentaries,Deleted Scenes",10
227,4,4,06,2005,1,4,4.99,88,R,"Commentaries,Deleted Scenes",10
227,7,7,07,2005,1,4,4.99,88,R,"Commentaries,Deleted Scenes",10
227,6,6,08,2005,1,4,4.99,88,R,"Commentaries,Deleted Scenes",10
227,1,1,02,2006,1,4,4.99,88,R,"Commentaries,Deleted Scenes",10
232,1,1,05,2005,1,7,2.99,147,NC-17,"Commentaries,Deleted Scenes,Behind the Scenes",10
232,2,2,06,2005,1,7,2.99,147,NC-17,"Commentaries,Deleted Scenes,Behind the Scenes",10
232,4,4,07,2005,1,7,2.99,147,NC-17,"Commentaries,Deleted Scenes,Behind the Scenes",10
232,8,8,08,2005,1,7,2.99,147,NC-17,"Commentaries,Deleted Scenes,Behind the Scenes",10
236,3,3,06,2005,1,4,2.99,100,R,"Trailers,Commentaries",10
236,7,7,07,2005,1,4,2.99,100,R,"Trailers,Commentaries",10
236,4,4,08,2005,1,4,2.99,100,R,"Trailers,Commentaries",10
236,1,1,02,2006,1,4,2.99,100,R,"Trailers,Commentaries",10
264,1,1,05,2005,1,6,2.99,101,G,"Commentaries,Deleted Scenes",10
264,2,2,06,2005,1,6,2.99,101,G,"Commentaries,Deleted Scenes",10
264,3,3,07,2005,1,6,2.99,101,G,"Commentaries,Deleted Scenes",10
264,2,2,08,2005,1,6,2.99,101,G,"Commentaries,Deleted Scenes",10
264,1,1,02,2006,1,6,2.99,101,G,"Commentaries,Deleted Scenes",10
281,3,3,06,2005,1,6,0.99,143,G,"Trailers,Behind the Scenes",10
281,6,6,07,2005,1,6,0.99,143,G,"Trailers,Behind the Scenes",10
281,9,9,08,2005,1,6,0.99,143,G,"Trailers,Behind the Scenes",10
281,1,1,02,2006,1,6,0.99,143,G,"Trailers,Behind the Scenes",10
302,3,3,06,2005,1,5,2.99,131,G,Commentaries,10
302,8,7,07,2005,1,5,2.99,131,G,Commentaries,10
302,8,8,08,2005,1,5,2.99,131,G,Commentaries,10
306,1,1,05,2005,1,3,0.99,104,PG-13,"Trailers,Deleted Scenes",10
306,2,2,06,2005,1,3,0.99,104,PG-13,"Trailers,Deleted Scenes",10
306,4,4,07,2005,1,3,0.99,104,PG-13,"Trailers,Deleted Scenes",10
306,4,4,08,2005,1,3,0.99,104,PG-13,"Trailers,Deleted Scenes",10
310,2,2,07,2005,1,5,4.99,158,R,"Commentaries,Deleted Scenes",10
310,3,3,08,2005,1,5,4.99,158,R,"Commentaries,Deleted Scenes",10
316,1,1,06,2005,1,5,4.99,173,R,Trailers,10
316,2,2,07,2005,1,5,4.99,173,R,Trailers,10
316,4,4,08,2005,1,5,4.99,173,R,Trailers,10
331,4,4,05,2005,1,6,2.99,90,NC-17,"Trailers,Commentaries,Behind the Scenes",10
331,6,6,06,2005,1,6,2.99,90,NC-17,"Trailers,Commentaries,Behind the Scenes",10
331,11,11,07,2005,1,6,2.99,90,NC-17,"Trailers,Commentaries,Behind the Scenes",10
331,11,11,08,2005,1,6,2.99,90,NC-17,"Trailers,Commentaries,Behind the Scenes",10
352,1,1,05,2005,1,4,0.99,176,PG-13,"Commentaries,Behind the Scenes",10
352,1,1,06,2005,1,4,0.99,176,PG-13,"Commentaries,Behind the Scenes",10
352,3,3,07,2005,1,4,0.99,176,PG-13,"Commentaries,Behind the Scenes",10
352,6,6,08,2005,1,4,0.99,176,PG-13,"Commentaries,Behind the Scenes",10
362,2,2,07,2005,1,7,2.99,115,PG-13,"Trailers,Commentaries,Behind the Scenes",10
362,3,3,08,2005,1,7,2.99,115,PG-13,"Trailers,Commentaries,Behind the Scenes",10
381,1,1,06,2005,1,7,4.99,150,R,Trailers,10
381,6,6,07,2005,1,7,4.99,150,R,Trailers,10
381,7,7,08,2005,1,7,4.99,150,R,Trailers,10
382,4,4,05,2005,1,3,0.99,137,PG,"Trailers,Deleted Scenes",10
382,6,6,06,2005,1,3,0.99,137,PG,"Trailers,Deleted Scenes",10
382,13,13,07,2005,1,3,0.99,137,PG,"Trailers,Deleted Scenes",10
382,9,9,08,2005,1,3,0.99,137,PG,"Trailers,Deleted Scenes",10
387,3,3,05,2005,1,7,0.99,100,G,"Behind the Scenes",10
387,4,4,06,2005,1,7,0.99,100,G,"Behind the Scenes",10
387,10,10,07,2005,1,7,0.99,100,G,"Behind the Scenes",10
387,8,8,08,2005,1,7,0.99,100,G,"Behind the Scenes",10
406,2,2,05,2005,1,5,0.99,181,R,"Behind the Scenes",10
406,4,4,06,2005,1,5,0.99,181,R,"Behind the Scenes",10
406,9,9,07,2005,1,5,0.99,181,R,"Behind the Scenes",10
406,7,7,08,2005,1,5,0.99,181,R,"Behind the Scenes",10
408,1,1,05,2005,1,4,4.99,69,R,"Trailers,Commentaries",10
408,2,2,06,2005,1,4,4.99,69,R,"Trailers,Commentaries",10
408,10,10,07,2005,1,4,4.99,69,R,"Trailers,Commentaries",10
408,9,9,08,2005,1,4,4.99,69,R,"Trailers,Commentaries",10
438,1,1,06,2005,1,3,2.99,68,NC-17,"Trailers,Behind the Scenes",10
438,6,6,07,2005,1,3,2.99,68,NC-17,"Trailers,Behind the Scenes",10
438,8,8,08,2005,1,3,2.99,68,NC-17,"Trailers,Behind the Scenes",10
447,2,2,05,2005,1,5,2.99,131,R,"Deleted Scenes",10
447,3,3,06,2005,1,5,2.99,131,R,"Deleted Scenes",10
447,8,8,07,2005,1,5,2.99,131,R,"Deleted Scenes",10
447,11,11,08,2005,1,5,2.99,131,R,"Deleted Scenes",10
483,1,1,05,2005,1,3,2.99,171,NC-17,Commentaries,10
483,2,2,06,2005,1,3,2.99,171,NC-17,Commentaries,10
483,7,7,07,2005,1,3,2.99,171,NC-17,Commentaries,10
483,7,7,08,2005,1,3,2.99,171,NC-17,Commentaries,10
507,1,1,06,2005,1,4,0.99,113,NC-17,"Deleted Scenes",10
507,2,2,07,2005,1,4,0.99,113,NC-17,"Deleted Scenes",10
507,3,3,08,2005,1,4,0.99,113,NC-17,"Deleted Scenes",10
508,1,1,06,2005,1,6,4.99,144,PG-13,"Trailers,Behind the Scenes",10
508,6,6,07,2005,1,6,4.99,144,PG-13,"Trailers,Behind the Scenes",10
508,3,3,08,2005,1,6,4.99,144,PG-13,"Trailers,Behind the Scenes",10
546,1,1,05,2005,1,7,2.99,98,PG-13,"Trailers,Commentaries,Deleted Scenes",10
546,2,2,06,2005,1,7,2.99,98,PG-13,"Trailers,Commentaries,Deleted Scenes",10
546,5,5,07,2005,1,7,2.99,98,PG-13,"Trailers,Commentaries,Deleted Scenes",10
546,6,6,08,2005,1,7,2.99,98,PG-13,"Trailers,Commentaries,Deleted Scenes",10
556,1,1,05,2005,1,6,4.99,127,PG-13,"Behind the Scenes",10
556,2,2,06,2005,1,6,4.99,127,PG-13,"Behind the Scenes",10
556,9,9,07,2005,1,6,4.99,127,PG-13,"Behind the Scenes",10
556,10,10,08,2005,1,6,4.99,127,PG-13,"Behind the Scenes",10
560,2,2,05,2005,1,6,0.99,62,NC-17,"Commentaries,Deleted Scenes",10
560,3,3,06,2005,1,6,0.99,62,NC-17,"Commentaries,Deleted Scenes",10
560,9,9,07,2005,1,6,0.99,62,NC-17,"Commentaries,Deleted Scenes",10
560,5,5,08,2005,1,6,0.99,62,NC-17,"Commentaries,Deleted Scenes",10
563,4,4,05,2005,1,6,4.99,165,R,Commentaries,10
563,5,5,06,2005,1,6,4.99,165,R,Commentaries,10
563,11,11,07,2005,1,6,4.99,165,R,Commentaries,10
563,10,9,08,2005,1,6,4.99,165,R,Commentaries,10
591,1,1,06,2005,1,6,4.99,182,PG,"Commentaries,Behind the Scenes",10
591,5,5,07,2005,1,6,4.99,182,PG,"Commentaries,Behind the Scenes",10
591,3,3,08,2005,1,6,4.99,182,PG,"Commentaries,Behind the Scenes",10
596,1,1,05,2005,1,4,4.99,171,PG-13,"Behind the Scenes",10
596,3,3,06,2005,1,4,4.99,171,PG-13,"Behind the Scenes",10
596,11,11,07,2005,1,4,4.99,171,PG-13,"Behind the Scenes",10
596,6,6,08,2005,1,4,4.99,171,PG-13,"Behind the Scenes",10
597,1,1,05,2005,1,5,4.99,184,G,"Trailers,Deleted Scenes",10
597,2,2,06,2005,1,5,4.99,184,G,"Trailers,Deleted Scenes",10
597,4,4,07,2005,1,5,4.99,184,G,"Trailers,Deleted Scenes",10
597,5,5,08,2005,1,5,4.99,184,G,"Trailers,Deleted Scenes",10
597,1,1,02,2006,1,5,4.99,184,G,"Trailers,Deleted Scenes",10
614,1,1,05,2005,1,5,4.99,178,PG-13,"Trailers,Commentaries,Behind the Scenes",10
614,4,4,06,2005,1,5,4.99,178,PG-13,"Trailers,Commentaries,Behind the Scenes",10
614,11,11,07,2005,1,5,4.99,178,PG-13,"Trailers,Commentaries,Behind the Scenes",10
614,6,6,08,2005,1,5,4.99,178,PG-13,"Trailers,Commentaries,Behind the Scenes",10
614,1,1,02,2006,1,5,4.99,178,PG-13,"Trailers,Commentaries,Behind the Scenes",10
624,2,2,05,2005,1,3,4.99,149,PG,"Trailers,Deleted Scenes,Behind the Scenes",10
624,4,4,06,2005,1,3,4.99,149,PG,"Trailers,Deleted Scenes,Behind the Scenes",10
624,10,10,07,2005,1,3,4.99,149,PG,"Trailers,Deleted Scenes,Behind the Scenes",10
624,9,9,08,2005,1,3,4.99,149,PG,"Trailers,Deleted Scenes,Behind the Scenes",10
646,4,4,05,2005,1,6,0.99,169,NC-17,"Trailers,Deleted Scenes,Behind the Scenes",10
646,4,4,06,2005,1,6,0.99,169,NC-17,"Trailers,Deleted Scenes,Behind the Scenes",10
646,9,9,07,2005,1,6,0.99,169,NC-17,"Trailers,Deleted Scenes,Behind the Scenes",10
646,6,5,08,2005,1,6,0.99,169,NC-17,"Trailers,Deleted Scenes,Behind the Scenes",10
654,2,2,05,2005,1,4,4.99,93,G,"Trailers,Commentaries,Deleted Scenes,Behind the Scenes",10
654,2,2,06,2005,1,4,4.99,93,G,"Trailers,Commentaries,Deleted Scenes,Behind the Scenes",10
654,6,6,07,2005,1,4,4.99,93,G,"Trailers,Commentaries,Deleted Scenes,Behind the Scenes",10
654,5,5,08,2005,1,4,4.99,93,G,"Trailers,Commentaries,Deleted Scenes,Behind the Scenes",10
684,1,1,05,2005,1,4,2.99,173,NC-17,Commentaries,10
684,1,1,06,2005,1,4,2.99,173,NC-17,Commentaries,10
684,2,2,07,2005,1,4,2.99,173,NC-17,Commentaries,10
684,3,3,08,2005,1,4,2.99,173,NC-17,Commentaries,10
699,3,3,07,2005,1,7,4.99,106,PG,Trailers,10
699,2,2,08,2005,1,7,4.99,106,PG,Trailers,10
746,1,1,05,2005,1,3,0.99,118,NC-17,"Commentaries,Deleted Scenes,Behind the Scenes",10
746,3,3,06,2005,1,3,0.99,118,NC-17,"Commentaries,Deleted Scenes,Behind the Scenes",10
746,8,8,07,2005,1,3,0.99,118,NC-17,"Commentaries,Deleted Scenes,Behind the Scenes",10
746,6,6,08,2005,1,3,0.99,118,NC-17,"Commentaries,Deleted Scenes,Behind the Scenes",10
