r_month,r_year,rental_duration,rental_rate,length,rating,special_features,category_id,rented_last_month
06,2005,3,0.99,178,PG-13,"Deleted Scenes,Behind the Scenes",9,0
07,2005,3,0.99,178,PG-13,"Deleted Scenes,Behind the Scenes",9,0
08,2005,3,0.99,178,PG-13,"Deleted Scenes,Behind the Scenes",9,0
08,2005,3,0.99,178,PG-13,"Deleted Scenes,Behind the Scenes",9,0
07,2005,3,0.99,178,PG-13,"Deleted Scenes,Behind the Scenes",9,0
08,2005,3,0.99,178,PG-13,"Deleted Scenes,Behind the Scenes",9,0
08,2005,3,0.99,178,PG-13,"Deleted Scenes,Behind the Scenes",9,0
08,2005,3,0.99,178,PG-13,"Deleted Scenes,Behind the Scenes",9,0
08,2005,3,0.99,178,PG-13,"Deleted Scenes,Behind the Scenes",9,0
05,2005,3,0.99,178,PG-13,"Deleted Scenes,Behind the Scenes",9,0
06,2005,3,0.99,178,PG-13,"Deleted Scenes,Behind the Scenes",9,0
07,2005,3,0.99,178,PG-13,"Deleted Scenes,Behind the Scenes",9,0
08,2005,3,0.99,178,PG-13,"Deleted Scenes,Behind the Scenes",9,0
08,2005,3,0.99,178,PG-13,"Deleted Scenes,Behind the Scenes",9,0
05,2005,3,0.99,178,PG-13,"Deleted Scenes,Behind the Scenes",9,0
06,2005,3,0.99,178,PG-13,"Deleted Scenes,Behind the Scenes",9,0
07,2005,3,0.99,178,PG-13,"Deleted Scenes,Behind the Scenes",9,0
07,2005,3,0.99,178,PG-13,"Deleted Scenes,Behind the Scenes",9,0
08,2005,3,0.99,178,PG-13,"Deleted Scenes,Behind the Scenes",9,0
06,2005,3,0.99,178,PG-13,"Deleted Scenes,Behind the Scenes",9,0
07,2005,3,0.99,178,PG-13,"Deleted Scenes,Behind the Scenes",9,0
07,2005,3,0.99,178,PG-13,"Deleted Scenes,Behind the Scenes",9,0
08,2005,3,0.99,178,PG-13,"Deleted Scenes,Behind the Scenes",9,0
06,2005,3,0.99,178,PG-13,"Deleted Scenes,Behind the Scenes",9,0
07,2005,3,0.99,178,PG-13,"Deleted Scenes,Behind the Scenes",9,0
07,2005,3,0.99,178,PG-13,"Deleted Scenes,Behind the Scenes",9,0
08,2005,3,0.99,178,PG-13,"Deleted Scenes,Behind the Scenes",9,0
05,2005,3,0.99,178,PG-13,"Deleted Scenes,Behind the Scenes",9,0
06,2005,3,0.99,178,PG-13,"Deleted Scenes,Behind the Scenes",9,0
07,2005,3,0.99,178,PG-13,"Deleted Scenes,Behind the Scenes",9,0
07,2005,3,0.99,178,PG-13,"Deleted Scenes,Behind the Scenes",9,0
08,2005,3,0.99,178,PG-13,"Deleted Scenes,Behind the Scenes",9,0
07,2005,5,4.99,151,PG-13,Trailers,9,0
08,2005,5,4.99,151,PG-13,Trailers,9,0
06,2005,5,4.99,151,PG-13,Trailers,9,0
07,2005,5,4.99,151,PG-13,Trailers,9,0
08,2005,5,4.99,151,PG-13,Trailers,9,0
08,2005,5,4.99,151,PG-13,Trailers,9,0
05,2005,5,2.99,147,G,"Commentaries,Deleted Scenes,Behind the Scenes",9,0
06,2005,5,2.99,147,G,"Commentaries,Deleted Scenes,Behind the Scenes",9,0
07,2005,5,2.99,147,G,"Commentaries,Deleted Scenes,Behind the Scenes",9,0
07,2005,5,2.99,147,G,"Commentaries,Deleted Scenes,Behind the Scenes",9,0
08,2005,5,2.99,147,G,"Commentaries,Deleted Scenes,Behind the Scenes",9,0
05,2005,5,2.99,147,G,"Commentaries,Deleted Scenes,Behind the Scenes",9,0
06,2005,5,2.99,147,G,"Commentaries,Deleted Scenes,Behind the Scenes",9,0
07,2005,5,2.99,147,G,"Commentaries,Deleted Scenes,Behind the Scenes",9,0
08,2005,5,2.99,147,G,"Commentaries,Deleted Scenes,Behind the Scenes",9,0
08,2005,5,2.99,147,G,"Commentaries,Deleted Scenes,Behind the Scenes",9,0
05,2005,5,2.99,147,G,"Commentaries,Deleted Scenes,Behind the Scenes",9,0
06,2005,5,2.99,147,G,"Commentaries,Deleted Scenes,Behind the Scenes",9,0
07,2005,5,2.99,147,G,"Commentaries,Deleted Scenes,Behind the Scenes",9,0
08,2005,5,2.99,147,G,"Commentaries,Deleted Scenes,Behind the Scenes",9,0
08,2005,5,2.99,147,G,"Commentaries,Deleted Scenes,Behind the Scenes",9,0
06,2005,7,2.99,79,PG-13,"Trailers,Commentaries,Behind the Scenes",9,0
07,2005,7,2.99,79,PG-13,"Trailers,Commentaries,Behind the Scenes",9,0
08,2005,7,2.99,79,PG-13,"Trailers,Commentaries,Behind the Scenes",9,0
02,2006,7,2.99,79,PG-13,"Trailers,Commentaries,Behind the Scenes",9,1
06,2005,7,2.99,79,PG-13,"Trailers,Commentaries,Behind the Scenes",9,0
07,2005,7,2.99,79,PG-13,"Trailers,Commentaries,Behind the Scenes",9,0
07,2005,7,2.99,79,PG-13,"Trailers,Commentaries,Behind the Scenes",9,0
08,2005,7,2.99,79,PG-13,"Trailers,Commentaries,Behind the Scenes",9,0
07,2005,7,2.99,79,PG-13,"Trailers,Commentaries,Behind the Scenes",9,0
07,2005,7,2.99,79,PG-13,"Trailers,Commentaries,Behind the Scenes",9,0
08,2005,7,2.99,79,PG-13,"Trailers,Commentaries,Behind the Scenes",9,0
06,2005,7,2.99,79,PG-13,"Trailers,Commentaries,Behind the Scenes",9,0
07,2005,7,2.99,79,PG-13,"Trailers,Commentaries,Behind the Scenes",9,0
07,2005,7,2.99,79,PG-13,"Trailers,Commentaries,Behind the Scenes",9,0
02,2006,7,2.99,79,PG-13,"Trailers,Commentaries,Behind the Scenes",9,1
06,2005,7,2.99,79,PG-13,"Trailers,Commentaries,Behind the Scenes",9,0
07,2005,7,2.99,79,PG-13,"Trailers,Commentaries,Behind the Scenes",9,0
08,2005,7,2.99,79,PG-13,"Trailers,Commentaries,Behind the Scenes",9,0
08,2005,7,2.99,79,PG-13,"Trailers,Commentaries,Behind the Scenes",9,0
06,2005,7,2.99,79,PG-13,"Trailers,Commentaries,Behind the Scenes",9,0
07,2005,7,2.99,79,PG-13,"Trailers,Commentaries,Behind the Scenes",9,0
07,2005,7,2.99,79,PG-13,"Trailers,Commentaries,Behind the Scenes",9,0
08,2005,7,2.99,79,PG-13,"Trailers,Commentaries,Behind the Scenes",9,0
07,2005,7,2.99,79,PG-13,"Trailers,Commentaries,Behind the Scenes",9,0
07,2005,7,2.99,79,PG-13,"Trailers,Commentaries,Behind the Scenes",9,0
08,2005,7,2.99,79,PG-13,"Trailers,Commentaries,Behind the Scenes",9,0
06,2005,7,2.99,79,PG-13,"Trailers,Commentaries,Behind the Scenes",9,0
07,2005,7,2.99,79,PG-13,"Trailers,Commentaries,Behind the Scenes",9,0
07,2005,7,2.99,79,PG-13,"Trailers,Commentaries,Behind the Scenes",9,0
08,2005,7,2.99,79,PG-13,"Trailers,Commentaries,Behind the Scenes",9,0
05,2005,7,2.99,154,PG-13,Commentaries,9,0
06,2005,7,2.99,154,PG-13,Commentaries,9,0
07,2005,7,2.99,154,PG-13,Commentaries,9,0
07,2005,7,2.99,154,PG-13,Commentaries,9,0
08,2005,7,2.99,154,PG-13,Commentaries,9,0
05,2005,7,2.99,154,PG-13,Commentaries,9,0
06,2005,7,2.99,154,PG-13,Commentaries,9,0
07,2005,7,2.99,154,PG-13,Commentaries,9,0
07,2005,7,2.99,154,PG-13,Commentaries,9,0
02,2006,7,2.99,154,PG-13,Commentaries,9,1
05,2005,7,2.99,154,PG-13,Commentaries,9,0
06,2005,7,2.99,154,PG-13,Commentaries,9,0
07,2005,7,2.99,154,PG-13,Commentaries,9,0
07,2005,7,2.99,154,PG-13,Commentaries,9,0
08,2005,7,2.99,154,PG-13,Commentaries,9,0
07,2005,6,0.99,184,NC-17,"Trailers,Deleted Scenes",9,0
08,2005,6,0.99,184,NC-17,"Trailers,Deleted Scenes",9,0
07,2005,6,0.99,184,NC-17,"Trailers,Deleted Scenes",9,0
08,2005,6,0.99,184,NC-17,"Trailers,Deleted Scenes",9,0
08,2005,6,0.99,184,NC-17,"Trailers,Deleted Scenes",9,0
07,2005,6,0.99,184,NC-17,"Trailers,Deleted Scenes",9,0
07,2005,6,0.99,184,NC-17,"Trailers,Deleted Scenes",9,0
08,2005,6,0.99,184,NC-17,"Trailers,Deleted Scenes",9,0
06,2005,6,0.99,184,NC-17,"Trailers,Deleted Scenes",9,0
07,2005,6,0.99,184,NC-17,"Trailers,Deleted Scenes",9,0
07,2005,6,0.99,184,NC-17,"Trailers,Deleted Scenes",9,0
08,2005,6,0.99,184,NC-17,"Trailers,Deleted Scenes",9,0
07,2005,7,4.99,48,NC-17,"Deleted Scenes,Behind the Scenes",9,0
07,2005,7,4.99,48,NC-17,"Deleted Scenes,Behind the Scenes",9,0
08,2005,7,4.99,48,NC-17,"Deleted Scenes,Behind the Scenes",9,0
05,2005,7,4.99,48,NC-17,"Deleted Scenes,Behind the Scenes",9,0
06,2005,7,4.99,48,NC-17,"Deleted Scenes,Behind the Scenes",9,0
07,2005,7,4.99,48,NC-17,"Deleted Scenes,Behind the Scenes",9,0
07,2005,7,4.99,48,NC-17,"Deleted Scenes,Behind the Scenes",9,0
08,2005,7,4.99,48,NC-17,"Deleted Scenes,Behind the Scenes",9,0
07,2005,7,4.99,48,NC-17,"Deleted Scenes,Behind the Scenes",9,0
08,2005,7,4.99,48,NC-17,"Deleted Scenes,Behind the Scenes",9,0
08,2005,7,4.99,48,NC-17,"Deleted Scenes,Behind the Scenes",9,0
08,2005,7,4.99,48,NC-17,"Deleted Scenes,Behind the Scenes",9,0
08,2005,7,4.99,48,NC-17,"Deleted Scenes,Behind the Scenes",9,0
08,2005,7,4.99,48,NC-17,"Deleted Scenes,Behind the Scenes",9,0
08,2005,7,4.99,48,NC-17,"Deleted Scenes,Behind the Scenes",9,0
08,2005,7,4.99,48,NC-17,"Deleted Scenes,Behind the Scenes",9,0
08,2005,7,4.99,48,NC-17,"Deleted Scenes,Behind the Scenes",9,0
07,2005,7,4.99,48,NC-17,"Deleted Scenes,Behind the Scenes",9,0
07,2005,7,4.99,48,NC-17,"Deleted Scenes,Behind the Scenes",9,0
08,2005,7,4.99,48,NC-17,"Deleted Scenes,Behind the Scenes",9,0
07,2005,6,2.99,136,R,"Behind the Scenes",9,0
08,2005,6,2.99,136,R,"Behind the Scenes",9,0
05,2005,6,2.99,136,R,"Behind the Scenes",9,0
06,2005,6,2.99,136,R,"Behind the Scenes",9,0
07,2005,6,2.99,136,R,"Behind the Scenes",9,0
07,2005,6,2.99,136,R,"Behind the Scenes",9,0
08,2005,6,2.99,136,R,"Behind the Scenes",9,0
07,2005,6,2.99,136,R,"Behind the Scenes",9,0
07,2005,6,2.99,136,R,"Behind the Scenes",9,0
08,2005,6,2.99,136,R,"Behind the Scenes",9,0
06,2005,6,2.99,136,R,"Behind the Scenes",9,0
07,2005,6,2.99,136,R,"Behind the Scenes",9,0
08,2005,6,2.99,136,R,"Behind the Scenes",9,0
08,2005,6,2.99,136,R,"Behind the Scenes",9,0
07,2005,3,4.99,110,G,"Commentaries,Behind the Scenes",9,0
07,2005,3,4.99,110,G,"Commentaries,Behind the Scenes",9,0
08,2005,3,4.99,110,G,"Commentaries,Behind the Scenes",9,0
06,2005,3,4.99,110,G,"Commentaries,Behind the Scenes",9,0
07,2005,3,4.99,110,G,"Commentaries,Behind the Scenes",9,0
08,2005,3,4.99,110,G,"Commentaries,Behind the Scenes",9,0
08,2005,3,4.99,110,G,"Commentaries,Behind the Scenes",9,0
06,2005,3,4.99,110,G,"Commentaries,Behind the Scenes",9,0
07,2005,3,4.99,110,G,"Commentaries,Behind the Scenes",9,0
07,2005,3,4.99,110,G,"Commentaries,Behind the Scenes",9,0
08,2005,3,4.99,110,G,"Commentaries,Behind the Scenes",9,0
05,2005,3,4.99,110,G,"Commentaries,Behind the Scenes",9,0
06,2005,3,4.99,110,G,"Commentaries,Behind the Scenes",9,0
07,2005,3,4.99,110,G,"Commentaries,Behind the Scenes",9,0
07,2005,3,4.99,110,G,"Commentaries,Behind the Scenes",9,0
08,2005,3,4.99,110,G,"Commentaries,Behind the Scenes",9,0
07,2005,5,4.99,128,PG-13,"Trailers,Commentaries,Behind the Scenes",9,0
07,2005,5,4.99,128,PG-13,"Trailers,Commentaries,Behind the Scenes",9,0
08,2005,5,4.99,128,PG-13,"Trailers,Commentaries,Behind the Scenes",9,0
07,2005,5,4.99,128,PG-13,"Trailers,Commentaries,Behind the Scenes",9,0
08,2005,5,4.99,128,PG-13,"Trailers,Commentaries,Behind the Scenes",9,0
07,2005,5,4.99,128,PG-13,"Trailers,Commentaries,Behind the Scenes",9,0
07,2005,5,4.99,128,PG-13,"Trailers,Commentaries,Behind the Scenes",9,0
08,2005,5,4.99,128,PG-13,"Trailers,Commentaries,Behind the Scenes",9,0
05,2005,5,4.99,128,PG-13,"Trailers,Commentaries,Behind the Scenes",9,0
06,2005,5,4.99,128,PG-13,"Trailers,Commentaries,Behind the Scenes",9,0
07,2005,5,4.99,128,PG-13,"Trailers,Commentaries,Behind the Scenes",9,0
08,2005,5,4.99,128,PG-13,"Trailers,Commentaries,Behind the Scenes",9,0
08,2005,5,4.99,128,PG-13,"Trailers,Commentaries,Behind the Scenes",9,0
07,2005,5,0.99,59,PG-13,"Commentaries,Deleted Scenes",9,0
08,2005,5,0.99,59,PG-13,"Commentaries,Deleted Scenes",9,0
05,2005,5,0.99,59,PG-13,"Commentaries,Deleted Scenes",9,0
06,2005,5,0.99,59,PG-13,"Commentaries,Deleted Scenes",9,0
07,2005,5,0.99,59,PG-13,"Commentaries,Deleted Scenes",9,0
07,2005,5,0.99,59,PG-13,"Commentaries,Deleted Scenes",9,0
08,2005,5,0.99,59,PG-13,"Commentaries,Deleted Scenes",9,0
07,2005,7,4.99,80,G,"Deleted Scenes,Behind the Scenes",9,0
08,2005,7,4.99,80,G,"Deleted Scenes,Behind the Scenes",9,0
06,2005,7,4.99,80,G,"Deleted Scenes,Behind the Scenes",9,0
07,2005,7,4.99,80,G,"Deleted Scenes,Behind the Scenes",9,0
08,2005,7,4.99,80,G,"Deleted Scenes,Behind the Scenes",9,0
08,2005,7,4.99,80,G,"Deleted Scenes,Behind the Scenes",9,0
07,2005,7,4.99,80,G,"Deleted Scenes,Behind the Scenes",9,0
08,2005,7,4.99,80,G,"Deleted Scenes,Behind the Scenes",9,0
07,2005,7,4.99,80,G,"Deleted Scenes,Behind the Scenes",9,0
08,2005,7,4.99,80,G,"Deleted Scenes,Behind the Scenes",9,0
07,2005,7,4.99,80,G,"Deleted Scenes,Behind the Scenes",9,0
08,2005,7,4.99,80,G,"Deleted Scenes,Behind the Scenes",9,0
05,2005,7,4.99,161,R,Commentaries,9,0
06,2005,7,4.99,161,R,Commentaries,9,0
07,2005,7,4.99,161,R,Commentaries,9,0
08,2005,7,4.99,161,R,Commentaries,9,0
08,2005,7,4.99,161,R,Commentaries,9,0
05,2005,7,4.99,161,R,Commentaries,9,0
06,2005,7,4.99,161,R,Commentaries,9,0
07,2005,7,4.99,161,R,Commentaries,9,0
08,2005,7,4.99,161,R,Commentaries,9,0
08,2005,7,4.99,161,R,Commentaries,9,0
05,2005,7,4.99,161,R,Commentaries,9,0
06,2005,7,4.99,161,R,Commentaries,9,0
07,2005,7,4.99,161,R,Commentaries,9,0
07,2005,7,4.99,161,R,Commentaries,9,0
08,2005,7,4.99,161,R,Commentaries,9,0
06,2005,7,4.99,161,R,Commentaries,9,0
07,2005,7,4.99,161,R,Commentaries,9,0
07,2005,7,4.99,161,R,Commentaries,9,0
08,2005,7,4.99,161,R,Commentaries,9,0
06,2005,7,4.99,161,R,Commentaries,9,0
07,2005,7,4.99,161,R,Commentaries,9,0
08,2005,7,4.99,161,R,Commentaries,9,0
08,2005,7,4.99,161,R,Commentaries,9,0
05,2005,4,4.99,109,PG-13,"Commentaries,Deleted Scenes,Behind the Scenes",9,0
06,2005,4,4.99,109,PG-13,"Commentaries,Deleted Scenes,Behind the Scenes",9,0
07,2005,4,4.99,109,PG-13,"Commentaries,Deleted Scenes,Behind the Scenes",9,0
07,2005,4,4.99,109,PG-13,"Commentaries,Deleted Scenes,Behind the Scenes",9,0
08,2005,4,4.99,109,PG-13,"Commentaries,Deleted Scenes,Behind the Scenes",9,0
06,2005,4,4.99,109,PG-13,"Commentaries,Deleted Scenes,Behind the Scenes",9,0
07,2005,4,4.99,109,PG-13,"Commentaries,Deleted Scenes,Behind the Scenes",9,0
07,2005,4,4.99,109,PG-13,"Commentaries,Deleted Scenes,Behind the Scenes",9,0
08,2005,4,4.99,109,PG-13,"Commentaries,Deleted Scenes,Behind the Scenes",9,0
05,2005,4,4.99,109,PG-13,"Commentaries,Deleted Scenes,Behind the Scenes",9,0
06,2005,4,4.99,109,PG-13,"Commentaries,Deleted Scenes,Behind the Scenes",9,0
07,2005,4,4.99,109,PG-13,"Commentaries,Deleted Scenes,Behind the Scenes",9,0
07,2005,4,4.99,109,PG-13,"Commentaries,Deleted Scenes,Behind the Scenes",9,0
05,2005,4,4.99,109,PG-13,"Commentaries,Deleted Scenes,Behind the Scenes",9,0
06,2005,4,4.99,109,PG-13,"Commentaries,Deleted Scenes,Behind the Scenes",9,0
07,2005,4,4.99,109,PG-13,"Commentaries,Deleted Scenes,Behind the Scenes",9,0
08,2005,4,4.99,109,PG-13,"Commentaries,Deleted Scenes,Behind the Scenes",9,0
08,2005,4,4.99,109,PG-13,"Commentaries,Deleted Scenes,Behind the Scenes",9,0
06,2005,3,2.99,126,NC-17,Commentaries,9,0
07,2005,3,2.99,126,NC-17,Commentaries,9,0
07,2005,3,2.99,126,NC-17,Commentaries,9,0
08,2005,3,2.99,126,NC-17,Commentaries,9,0
05,2005,3,2.99,126,NC-17,Commentaries,9,0
06,2005,3,2.99,126,NC-17,Commentaries,9,0
07,2005,3,2.99,126,NC-17,Commentaries,9,0
07,2005,3,2.99,126,NC-17,Commentaries,9,0
08,2005,3,2.99,126,NC-17,Commentaries,9,0
05,2005,3,4.99,108,G,"Trailers,Commentaries,Deleted Scenes,Behind the Scenes",10,0
06,2005,3,4.99,108,G,"Trailers,Commentaries,Deleted Scenes,Behind the Scenes",10,0
07,2005,3,4.99,108,G,"Trailers,Commentaries,Deleted Scenes,Behind the Scenes",10,0
07,2005,3,4.99,108,G,"Trailers,Commentaries,Deleted Scenes,Behind the Scenes",10,0
08,2005,3,4.99,108,G,"Trailers,Commentaries,Deleted Scenes,Behind the Scenes",10,0
06,2005,3,4.99,108,G,"Trailers,Commentaries,Deleted Scenes,Behind the Scenes",10,0
07,2005,3,4.99,108,G,"Trailers,Commentaries,Deleted Scenes,Behind the Scenes",10,0
07,2005,3,4.99,108,G,"Trailers,Commentaries,Deleted Scenes,Behind the Scenes",10,0
08,2005,3,4.99,108,G,"Trailers,Commentaries,Deleted Scenes,Behind the Scenes",10,0
07,2005,3,4.99,108,G,"Trailers,Commentaries,Deleted Scenes,Behind the Scenes",10,0
08,2005,3,4.99,108,G,"Trailers,Commentaries,Deleted Scenes,Behind the Scenes",10,0
06,2005,4,2.99,61,G,Trailers,10,0
07,2005,4,2.99,61,G,Trailers,10,0
07,2005,4,2.99,61,G,Trailers,10,0
08,2005,4,2.99,61,G,Trailers,10,0
07,2005,4,2.99,61,G,Trailers,10,0
07,2005,4,2.99,61,G,Trailers,10,0
08,2005,4,2.99,61,G,Trailers,10,0
07,2005,6,4.99,135,NC-17,"Trailers,Deleted Scenes",10,0
07,2005,6,4.99,135,NC-17,"Trailers,Deleted Scenes",10,0
08,2005,6,4.99,135,NC-17,"Trailers,Deleted Scenes",10,0
05,2005,6,4.99,135,NC-17,"Trailers,Deleted Scenes",10,0
06,2005,6,4.99,135,NC-17,"Trailers,Deleted Scenes",10,0
07,2005,6,4.99,135,NC-17,"Trailers,Deleted Scenes",10,0
07,2005,6,4.99,135,NC-17,"Trailers,Deleted Scenes",10,0
08,2005,6,4.99,135,NC-17,"Trailers,Deleted Scenes",10,0
07,2005,6,4.99,135,NC-17,"Trailers,Deleted Scenes",10,0
08,2005,6,4.99,135,NC-17,"Trailers,Deleted Scenes",10,0
05,2005,6,4.99,135,NC-17,"Trailers,Deleted Scenes",10,0
06,2005,6,4.99,135,NC-17,"Trailers,Deleted Scenes",10,0
07,2005,6,4.99,135,NC-17,"Trailers,Deleted Scenes",10,0
07,2005,6,4.99,135,NC-17,"Trailers,Deleted Scenes",10,0
08,2005,6,4.99,135,NC-17,"Trailers,Deleted Scenes",10,0
05,2005,6,4.99,135,NC-17,"Trailers,Deleted Scenes",10,0
06,2005,6,4.99,135,NC-17,"Trailers,Deleted Scenes",10,0
07,2005,6,4.99,135,NC-17,"Trailers,Deleted Scenes",10,0
07,2005,6,4.99,135,NC-17,"Trailers,Deleted Scenes",10,0
08,2005,6,4.99,135,NC-17,"Trailers,Deleted Scenes",10,0
07,2005,6,4.99,135,NC-17,"Trailers,Deleted Scenes",10,0
07,2005,6,4.99,135,NC-17,"Trailers,Deleted Scenes",10,0
08,2005,6,4.99,135,NC-17,"Trailers,Deleted Scenes",10,0
08,2005,6,4.99,185,PG-13,"Deleted Scenes,Behind the Scenes",10,0
08,2005,6,4.99,185,PG-13,"Deleted Scenes,Behind the Scenes",10,0
07,2005,6,4.99,185,PG-13,"Deleted Scenes,Behind the Scenes",10,0
07,2005,6,4.99,185,PG-13,"Deleted Scenes,Behind the Scenes",10,0
08,2005,6,4.99,185,PG-13,"Deleted Scenes,Behind the Scenes",10,0
05,2005,6,4.99,185,PG-13,"Deleted Scenes,Behind the Scenes",10,0
06,2005,6,4.99,185,PG-13,"Deleted Scenes,Behind the Scenes",10,0
07,2005,6,4.99,185,PG-13,"Deleted Scenes,Behind the Scenes",10,0
07,2005,6,4.99,185,PG-13,"Deleted Scenes,Behind the Scenes",10,0
08,2005,6,4.99,185,PG-13,"Deleted Scenes,Behind the Scenes",10,0
07,2005,6,4.99,185,PG-13,"Deleted Scenes,Behind the Scenes",10,0
08,2005,6,4.99,185,PG-13,"Deleted Scenes,Behind the Scenes",10,0
06,2005,6,4.99,185,PG-13,"Deleted Scenes,Behind the Scenes",10,0
07,2005,6,4.99,185,PG-13,"Deleted Scenes,Behind the Scenes",10,0
07,2005,6,4.99,185,PG-13,"Deleted Scenes,Behind the Scenes",10,0
08,2005,6,4.99,185,PG-13,"Deleted Scenes,Behind the Scenes",10,0
08,2005,3,0.99,139,NC-17,"Trailers,Deleted Scenes",10,0
02,2006,3,0.99,139,NC-17,"Trailers,Deleted Scenes",10,1
06,2005,3,0.99,139,NC-17,"Trailers,Deleted Scenes",10,0
07,2005,3,0.99,139,NC-17,"Trailers,Deleted Scenes",10,0
07,2005,3,0.99,139,NC-17,"Trailers,Deleted Scenes",10,0
02,2006,3,0.99,139,NC-17,"Trailers,Deleted Scenes",10,1
08,2005,3,0.99,139,NC-17,"Trailers,Deleted Scenes",10,0
08,2005,3,0.99,139,NC-17,"Trailers,Deleted Scenes",10,0
06,2005,3,0.99,139,NC-17,"Trailers,Deleted Scenes",10,0
07,2005,3,0.99,139,NC-17,"Trailers,Deleted Scenes",10,0
07,2005,3,0.99,139,NC-17,"Trailers,Deleted Scenes",10,0
08,2005,3,0.99,139,NC-17,"Trailers,Deleted Scenes",10,0
07,2005,3,0.99,139,NC-17,"Trailers,Deleted Scenes",10,0
08,2005,3,0.99,139,NC-17,"Trailers,Deleted Scenes",10,0
08,2005,3,0.99,139,NC-17,"Trailers,Deleted Scenes",10,0
08,2005,3,0.99,139,NC-17,"Trailers,Deleted Scenes",10,0
07,2005,7,0.99,133,PG-13,"Trailers,Commentaries,Deleted Scenes,Behind the Scenes",10,0
07,2005,7,0.99,133,PG-13,"Trailers,Commentaries,Deleted Scenes,Behind the Scenes",10,0
08,2005,7,0.99,133,PG-13,"Trailers,Commentaries,Deleted Scenes,Behind the Scenes",10,0
05,2005,7,0.99,133,PG-13,"Trailers,Commentaries,Deleted Scenes,Behind the Scenes",10,0
06,2005,7,0.99,133,PG-13,"Trailers,Commentaries,Deleted Scenes,Behind the Scenes",10,0
07,2005,7,0.99,133,PG-13,"Trailers,Commentaries,Deleted Scenes,Behind the Scenes",10,0
07,2005,7,0.99,133,PG-13,"Trailers,Commentaries,Deleted Scenes,Behind the Scenes",10,0
08,2005,7,0.99,133,PG-13,"Trailers,Commentaries,Deleted Scenes,Behind the Scenes",10,0
06,2005,7,0.99,133,PG-13,"Trailers,Commentaries,Deleted Scenes,Behind the Scenes",10,0
07,2005,7,0.99,133,PG-13,"Trailers,Commentaries,Deleted Scenes,Behind the Scenes",10,0
07,2005,7,0.99,133,PG-13,"Trailers,Commentaries,Deleted Scenes,Behind the Scenes",10,0
08,2005,7,0.99,133,PG-13,"Trailers,Commentaries,Deleted Scenes,Behind the Scenes",10,0
07,2005,7,0.99,133,PG-13,"Trailers,Commentaries,Deleted Scenes,Behind the Scenes",10,0
08,2005,7,0.99,133,PG-13,"Trailers,Commentaries,Deleted Scenes,Behind the Scenes",10,0
05,2005,7,0.99,133,PG-13,"Trailers,Commentaries,Deleted Scenes,Behind the Scenes",10,0
06,2005,7,0.99,133,PG-13,"Trailers,Commentaries,Deleted Scenes,Behind the Scenes",10,0
07,2005,7,0.99,133,PG-13,"Trailers,Commentaries,Deleted Scenes,Behind the Scenes",10,0
07,2005,7,0.99,133,PG-13,"Trailers,Commentaries,Deleted Scenes,Behind the Scenes",10,0
08,2005,7,0.99,133,PG-13,"Trailers,Commentaries,Deleted Scenes,Behind the Scenes",10,0
07,2005,7,0.99,133,PG-13,"Trailers,Commentaries,Deleted Scenes,Behind the Scenes",10,0
07,2005,7,0.99,133,PG-13,"Trailers,Commentaries,Deleted Scenes,Behind the Scenes",10,0
02,2006,7,0.99,133,PG-13,"Trailers,Commentaries,Deleted Scenes,Behind the Scenes",10,1
07,2005,7,0.99,133,PG-13,"Trailers,Commentaries,Deleted Scenes,Behind the Scenes",10,0
07,2005,7,0.99,133,PG-13,"Trailers,Commentaries,Deleted Scenes,Behind the Scenes",10,0
08,2005,7,0.99,133,PG-13,"Trailers,Commentaries,Deleted Scenes,Behind the Scenes",10,0
08,2005,7,0.99,133,PG-13,"Trailers,Commentaries,Deleted Scenes,Behind the Scenes",10,0
08,2005,7,0.99,133,PG-13,"Trailers,Commentaries,Deleted Scenes,Behind the Scenes",10,0
06,2005,7,4.99,165,PG-13,"Commentaries,Behind the Scenes",10,0
07,2005,7,4.99,165,PG-13,"Commentaries,Behind the Scenes",10,0
07,2005,7,4.99,165,PG-13,"Commentaries,Behind the Scenes",10,0
08,2005,7,4.99,165,PG-13,"Commentaries,Behind the Scenes",10,0
05,2005,7,4.99,165,PG-13,"Commentaries,Behind the Scenes",10,0
06,2005,7,4.99,165,PG-13,"Commentaries,Behind the Scenes",10,0
07,2005,7,4.99,165,PG-13,"Commentaries,Behind the Scenes",10,0
07,2005,7,4.99,165,PG-13,"Commentaries,Behind the Scenes",10,0
08,2005,7,4.99,165,PG-13,"Commentaries,Behind the Scenes",10,0
07,2005,4,4.99,57,PG,"Trailers,Deleted Scenes,Behind the Scenes",10,0
07,2005,4,4.99,57,PG,"Trailers,Deleted Scenes,Behind the Scenes",10,0
08,2005,4,4.99,57,PG,"Trailers,Deleted Scenes,Behind the Scenes",10,0
07,2005,4,4.99,57,PG,"Trailers,Deleted Scenes,Behind the Scenes",10,0
07,2005,4,4.99,57,PG,"Trailers,Deleted Scenes,Behind the Scenes",10,0
08,2005,4,4.99,57,PG,"Trailers,Deleted Scenes,Behind the Scenes",10,0
05,2005,4,4.99,57,PG,"Trailers,Deleted Scenes,Behind the Scenes",10,0
06,2005,4,4.99,57,PG,"Trailers,Deleted Scenes,Behind the Scenes",10,0
